2,13,70,4472,3157,2,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,178,1603,3,287,16,678,1,2,1,14,1096,0,0,0,0,0,0,0,0,0,
2,9761,108,51,56,585,5,48,177,26,23,0,13149,108,0,0,0,0,0,0,0,
0,47,2086,1423,105,169,615,416,63,215,1423,105,169,14,221,31,26,90,14,359,61,
2,10476,0,509,4,339,10,132,1,221,9,0,0,0,0,0,0,0,0,0,0,
1,5341,5342,471,20,314,0,66,440,84,1911,181,650,3101,0,66,582,44,0,0,0,
1,1,311,23,814,29,3,109,4,9796,759,8048,13,5,61,239,10,0,0,0,0,
0,16,7,163,5256,236,146,70,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,23,136,1426,3,145,51,76,125,128,103,2,296,1016,0,0,0,0,0,0,0,
1,618,1298,370,112,13034,1494,119,381,2759,3,184,2,12,21,31,177,0,0,0,0,
3,1186,204,41,55,303,972,2357,14,230,0,0,0,0,0,0,0,0,0,0,0,
4,0,15,78,14,2,758,422,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,59,0,15,0,1290,2725,42,901,347,13272,7827,520,7745,0,0,0,0,0,0,0,
4,47,208,9,8724,3,177,22,9,340,32,68,0,0,0,0,0,0,0,0,0,
0,2933,416,7,55,2693,45,10,1,23,292,510,2933,0,0,0,0,0,0,0,0,
2,192,955,0,81,4,5,592,2,5,175,0,0,0,0,0,0,0,0,0,0,
4,59,864,2722,78,0,15,148,24,36,210,0,2,0,0,0,0,0,0,0,0,
2,2259,1328,1836,1836,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,118,134,24,24,50,65,3,2458,292,2303,3,138,2965,184,3137,1424,4,643,0,0,
0,34,21,1163,3625,241,295,17,345,98,54,0,0,0,0,0,0,0,0,0,0,
2,977,8024,0,22,2142,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,2113,191,2,110,139,174,2113,191,1,550,121,3683,22,0,89,0,0,0,0,0,
3,4964,101,85,5681,295,626,6604,70,117,11,699,226,10,0,0,0,0,0,0,0,
0,20,11751,5693,2230,177,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,55,4,40,106,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2939,31,177,1643,4798,1,107,4,482,23,51,12,630,203,5934,0,0,0,0,0,
1,103,404,2240,4928,0,31,108,35,31,60,1068,194,6,837,0,0,0,0,0,0,
2,14265,87,1241,558,66,82,193,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,483,4,79,146,5265,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,95,146,2973,5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,866,4,2993,9945,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,11,982,2063,2925,14,113,5,4750,0,0,0,0,0,0,0,0,0,0,0,0,
3,688,0,37,148,14064,3411,75,3,621,12739,925,33,306,0,12,7,0,0,0,0,
4,14,32,1170,252,3,76,644,14,32,1170,252,3,76,644,434,1,16,0,0,0,
4,50,128,6108,1997,254,254,129,141,0,10,35,0,0,0,0,0,0,0,0,0,
0,2270,3680,2237,11334,538,17,267,0,236,126,0,0,0,0,0,0,0,0,0,0,
0,0,3261,2,8,0,274,0,2,1084,5,3261,77,0,0,0,0,0,0,0,0,
0,364,619,973,288,153,7305,7305,4257,2284,0,0,0,0,0,0,0,0,0,0,0,
2,19,801,208,6,805,582,48,19,801,22,312,10242,6,54,0,0,0,0,0,0,
3,1871,306,25,0,3921,34,21,2419,43,33,62,2723,0,0,0,0,0,0,0,0,
2,93,525,33,12472,85,431,8,3084,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,4,5,1324,0,10,213,7384,194,117,10,1893,37,0,0,0,0,0,0,0,
2,33,530,8,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1735,641,37,156,79,944,944,732,0,0,0,0,0,0,0,0,0,0,0,0,
0,7641,726,333,25,46,9916,104,0,61,109,681,3,3334,7513,2,344,10,829,333,0,
1,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1451,26,13080,227,169,17,12,335,653,9421,0,0,0,0,0,0,0,0,0,0,
1,1,0,13760,13761,13761,2,2,1849,6,0,0,0,0,0,0,0,0,0,0,0,
4,1,16,102,18,427,6,8,36,2052,393,32,1,91,0,0,0,0,0,0,0,
4,597,3717,552,15,323,10,3,91,3,10518,14,892,0,294,101,4287,57,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,8686,102,11219,132,1948,5,88,19,150,195,9,0,0,0,0,0,0,0,0,0,
0,485,739,153,11954,0,885,37,52,36,11,0,0,0,0,0,0,0,0,0,0,
4,149,52,1101,450,78,0,5222,170,106,0,0,0,0,0,0,0,0,0,0,0,
3,365,13,93,463,462,33,5103,40,245,129,100,3093,3200,218,0,0,0,0,0,0,
4,797,137,68,55,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,5586,2,5,9075,87,184,592,0,5586,0,48,592,11174,4,0,0,0,0,0,0,
0,44,0,169,8,2070,168,1838,344,4342,117,537,52,0,0,0,0,0,0,0,0,
1,10000,707,57,573,1,10000,707,57,4,573,0,762,7,603,203,196,30,4,496,26,
3,123,103,2,106,67,31,485,0,2038,52,447,58,104,659,3,2268,0,0,0,0,
0,240,1423,11726,1423,2007,289,396,1321,11356,18,4,1423,0,0,0,0,0,0,0,0,
0,4,5,4077,6,1,5148,3,7,249,16,6681,27,0,0,0,0,0,0,0,0,
0,59,698,2025,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1112,2088,328,3479,1184,5255,265,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,585,179,4294,3022,161,5,544,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1205,3414,3906,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,5,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,95,80,658,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,174,522,144,11,57,3343,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,529,55,4,1698,0,1,23,7,529,16,176,70,26,138,12,21,0,0,0,
3,550,7,2538,704,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,13155,5644,272,139,101,4571,4464,128,28,2212,0,0,0,0,0,0,0,0,0,0,
1,13,282,5,7037,282,5,7037,35,167,0,7037,670,1498,1658,180,0,0,0,0,0,
1,474,3003,28,49,151,174,116,0,2,474,994,3003,6554,0,0,0,0,0,0,0,
1,67,3085,84,11964,4,712,334,6,1,221,46,7,547,1516,3,30,31,4,1561,324,
3,792,72,0,1176,85,12593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,114,250,324,221,109,196,32,479,14,12,32,3,803,14,0,0,0,0,0,0,
3,1437,4,0,406,1256,0,700,17,2,206,132,1,292,43,25,14131,0,0,0,0,
2,1934,1100,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,215,10834,84,8784,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1228,745,1573,11737,3950,186,13523,78,233,124,2210,0,0,0,0,0,0,0,0,0,
2,1,4602,26,2274,10027,37,79,1953,1,32,345,98,54,0,0,0,0,0,0,0,
1,2012,49,7595,8831,0,92,286,0,193,10,0,0,0,0,0,0,0,0,0,0,
4,216,84,1400,11,5964,1400,2,360,2801,360,0,4979,1400,2676,360,0,0,0,0,0,
0,11,168,105,162,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,618,370,2047,0,1480,270,2047,0,1950,13015,66,10549,112,0,1455,0,0,0,0,0,
1,118,412,59,155,2,263,29,641,112,23,136,1120,107,90,0,0,0,0,0,0,
3,8382,13685,2252,834,286,10,8382,834,16,160,25,1256,8382,13685,0,0,0,0,0,0,
2,72,4007,71,10,1,217,795,12,21,1285,0,0,0,0,0,0,0,0,0,0,
3,67,221,180,0,1533,2,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,10970,12054,401,3583,401,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,12,21,845,55,19,43,33,612,0,18,541,266,0,0,0,0,0,0,0,0,
2,363,65,0,1,23,19,816,4696,6,1,2,36,363,65,0,320,143,14,42,144,
3,8,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,386,6,1,181,447,12,2830,565,1,664,428,136,12,144,1,3,3409,0,61,109,
3,1,21,673,12,21,1957,37,45,149,9,103,67,3,103,67,677,0,0,0,0,
1,125,29,97,2189,174,32,29,97,2189,2,167,0,6,0,0,0,0,0,0,0,
0,139,38,126,1,139,7,259,802,8667,7,87,3624,30,12,2167,0,0,0,0,0,
4,13,1350,2,1614,210,0,132,128,40,106,143,12,21,1350,0,0,0,0,0,0,
3,282,5,667,376,7,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,262,22,5000,1,244,141,3,1090,30,143,4630,22,3,131,88,14,12,0,0,0,
0,475,150,104,4999,207,35,2512,1,0,207,117,5990,0,23,647,3,0,0,0,0,
4,655,1310,19,430,360,3,430,19,52,273,66,0,3691,1435,3793,10292,19,1691,0,0,
2,59,3570,694,0,1580,1359,643,90,1,100,195,670,1638,3,3,359,426,11,0,0,
0,1323,0,15,859,1618,677,0,2,7,581,44,8068,2915,2589,503,8068,7,0,0,0,
1,141,7,9737,0,11900,2337,195,18,13315,1,3279,803,199,42,1608,624,0,0,0,0,
0,256,87,47,150,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,13253,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1971,22,5,0,9,271,27,22,5,4621,31,12,0,0,0,0,0,0,0,0,
3,1351,206,17,3085,6,1,11,563,14,292,585,663,2252,663,10,0,0,0,0,0,
3,28,713,3188,0,13073,1,4,25,3188,44,3,1,327,114,925,4318,0,0,0,0,
3,3007,9869,251,0,9870,9871,0,605,2,7154,1448,0,0,0,0,0,0,0,0,0,
4,352,28,129,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,220,2,414,53,9,1403,220,2277,12,7,863,6,504,7815,17,2070,0,0,0,0,
1,167,125,31,107,134,1,11,1006,543,513,2,1885,198,1,116,1649,56,14326,0,0,
3,1210,1417,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,5,2,28,433,104,0,6,13,45,5,2,227,0,0,0,0,0,0,0,0,
4,1295,1413,243,122,1800,91,72,378,37,45,1,4,371,0,0,0,0,0,0,0,
2,55,17,39,33,612,0,13619,6,0,0,0,0,0,0,0,0,0,0,0,0,
2,163,4,9429,234,913,64,234,0,13054,0,6,1,7,163,37,0,0,0,0,0,
2,151,50,882,38,134,151,50,882,3,23,0,0,0,0,0,0,0,0,0,0,
0,1493,348,279,27,985,188,510,0,46,14,9498,3,279,751,174,0,0,0,0,0,
3,8035,9707,6,765,4,808,2,579,3022,808,2,11237,3022,0,35,64,1325,4,0,0,
1,286,92,49,10,113,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,47,433,207,256,11793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,667,6,103,2,667,55,4,345,248,0,0,0,0,0,0,0,0,0,0,0,
4,139,0,46,494,96,0,7137,11,234,158,5,191,275,13565,0,0,0,0,0,0,
0,820,824,477,5,61,540,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,8620,987,376,11,8620,1536,376,13137,132,2232,32,987,376,4636,46,0,0,0,0,0,
1,603,203,18,258,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,350,15,1,0,350,56,1221,639,97,789,6,37,553,2682,0,0,0,0,0,0,
0,20,723,0,76,5758,48,17,223,4887,133,278,170,3123,3348,3,25,0,4887,0,0,
2,418,242,2864,3,62,334,10659,38,109,10659,58,3621,0,30,0,0,0,0,0,0,
1,379,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,755,0,486,60,240,0,7696,755,486,0,3,0,0,0,0,0,0,0,0,0,
2,14280,14521,201,86,11560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1024,87,8,31,221,3255,12,1028,51,224,4536,996,66,0,0,0,0,0,0,0,
1,65,759,502,1367,141,1650,12,223,212,6,65,759,502,1650,4422,12,210,1248,14388,0,
1,1734,4,1741,102,12,210,39,120,135,42,5523,12,1629,3191,39,120,0,0,0,0,
1,1,4,335,6,1,29,2043,1494,7981,2,270,245,476,112,11,363,112,0,0,0,
0,0,175,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,84,549,20,7,13601,11,3690,44,14,284,3,1829,4,5,592,0,0,0,0,0,
1,67,21,1068,301,2,537,53,4626,227,13518,25,609,0,0,0,0,0,0,0,0,
1,10181,7177,1,115,731,65,62,1490,181,135,10181,4,9573,135,1,615,0,0,0,0,
4,26,3018,229,0,83,18,0,74,102,9,0,0,0,0,0,0,0,0,0,0,
1,3079,46,38,35,1,2995,0,25,3079,12912,3,1378,51,334,1003,1556,0,0,0,0,
2,4718,1525,11,1525,72,2002,202,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,20,191,570,7620,363,78,0,61,33,6799,4850,3713,83,0,0,0,0,0,0,0,
2,244,1478,18,53,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,28,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,107,116,3,122,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,19,43,845,33,12594,0,974,132,0,0,0,0,0,0,0,0,0,0,0,0,
1,13359,9474,1015,39,5,313,314,452,65,709,65,152,1371,1715,173,65,0,0,0,0,
4,362,766,1106,79,148,1,43,3,69,3,390,4,640,1567,257,3,3606,0,0,0,
0,186,1539,500,0,593,54,3,859,1687,1056,12221,0,2,868,0,0,0,0,0,0,
2,74,355,2376,10,13,1417,4913,11,2376,74,355,71,10,0,0,0,0,0,0,0,
1,1697,213,1697,0,61,19,657,6,32,19,0,0,0,0,0,0,0,0,0,0,
0,309,348,93,33,18,342,18,342,103,522,93,0,0,0,0,0,0,0,0,0,
3,11283,188,8784,52,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,3692,13642,136,3,399,136,0,219,56,0,66,0,0,0,0,0,0,0,0,0,
3,976,823,1469,4,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1541,233,8158,307,8,4850,34,17,172,1,1541,233,307,8,4850,9,1,2,233,0,
2,72,8111,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2493,62,0,236,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,191,2633,0,15,1,23,48,2,0,0,0,0,0,0,0,0,0,0,0,0,
1,8,258,2,301,2,118,5,1211,0,0,0,0,0,0,0,0,0,0,0,0,
1,118,3823,134,441,1,2,466,107,1,26,0,2,4339,1245,2124,239,0,0,0,0,
1,11,1850,4,5,226,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1652,2553,358,407,15,1,43,3,36,2553,358,221,51,901,1652,156,47,407,1296,0,
4,79,0,25,15,23,199,210,3,6,4979,0,1583,0,0,0,0,0,0,0,0,
4,5885,593,1,2,233,1,16,21,5305,0,120,7,80,96,147,197,35,3062,0,0,
1,590,0,171,214,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1,0,350,2660,12,607,9,351,7,3402,192,350,119,13501,435,143,490,570,0,0,
4,7,10952,96,191,11,2763,6,2339,137,68,10952,1942,2,429,2934,0,51,0,0,0,
3,144,4612,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,587,2192,587,3724,2192,361,7031,212,0,0,0,0,0,0,0,0,0,0,0,0,
0,13,4,5,19,2934,6,117,541,0,13,13606,0,0,0,0,0,0,0,0,0,
4,577,205,644,2766,0,178,4189,106,644,821,0,178,4189,35,1,0,357,112,4,545,
0,20,5255,69,0,684,94,2161,20,35,4,34,21,9,0,0,0,0,0,0,0,
0,10001,3398,196,19,32,2,1843,6,58,0,0,0,0,0,0,0,0,0,0,0,
4,15,11,1889,103,4,696,1587,7,187,2460,2833,500,0,0,0,0,0,0,0,0,
2,5,61,204,26,7895,50,1560,204,326,113,2759,7895,9,0,0,0,0,0,0,0,
2,95,457,5,200,19,43,33,469,0,0,0,0,0,0,0,0,0,0,0,0,
4,0,15,45,14,21,229,0,90,340,0,193,1375,0,0,0,0,0,0,0,0,
2,5,14336,5,1372,1,16,21,128,14336,5,1372,73,128,14336,5,1372,0,0,0,0,
1,49,797,1585,441,375,2524,968,423,5210,1508,153,0,0,0,0,0,0,0,0,0,
0,207,1429,606,27,0,10381,858,0,4455,858,460,159,1648,3902,159,0,0,0,0,0,
2,47,111,273,4132,103,22,846,0,8229,298,199,475,8588,0,0,0,0,0,0,0,
2,2108,4929,4,183,329,132,227,169,54,0,0,0,0,0,0,0,0,0,0,0,
2,525,55,0,85,431,11832,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1294,57,28,211,255,125,17,238,107,1298,8815,107,3,33,92,26,3,503,0,0,
3,962,27,206,56,6,390,2823,2031,0,196,7,55,215,130,2,545,0,0,0,0,
4,20,13654,0,1092,2851,56,9611,1,142,3,13654,0,138,117,56,0,0,0,0,0,
1,4013,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,901,0,229,1101,497,2799,993,270,632,5938,632,1464,0,0,0,0,0,0,0,0,
2,217,6563,97,1696,2,6,1,2,217,0,32,64,807,4,6563,3,30,319,16,49,
2,798,65,0,382,204,53,317,0,272,13,798,65,0,382,204,290,53,317,0,0,
3,2035,186,12,545,1164,24,732,2027,1797,2016,136,2086,1799,0,0,0,0,0,0,0,
2,10416,28,2086,202,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,441,64,278,814,50,2443,649,253,3016,505,271,237,224,50,0,0,0,0,0,0,
1,390,14161,4004,13423,1817,2246,3,1157,390,1885,634,41,3095,1940,0,0,0,0,0,0,
3,240,0,765,181,1824,3,2180,2180,3,1824,5041,2,10579,58,0,0,0,0,0,0,
1,59,52,4244,50,22,1,0,418,111,354,56,278,143,22,22,0,0,0,0,0,
0,127,286,10,127,10362,2199,11,127,2,63,1041,6,0,0,0,0,0,0,0,0,
3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,4420,429,0,249,4110,2,8,590,0,0,2556,4110,81,249,4110,4,5,0,0,0,
4,3797,0,1296,15,7613,2477,78,0,61,2,0,0,0,0,0,0,0,0,0,0,
1,139,14561,201,2,132,36,175,126,336,1627,944,68,179,1602,0,0,0,0,0,0,
4,84,527,40,106,2133,1,197,0,23,12,21,1111,40,3950,6038,0,0,0,0,0,
1,202,2956,0,202,30,31,284,580,98,12119,3,31,0,0,0,0,0,0,0,0,
1,12358,5621,1275,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,7,3352,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,28,523,230,0,6883,1,30,12,32,3,1,0,353,117,28,523,230,0,0,0,
0,2453,15,5530,81,1159,171,2594,26,3,0,0,0,0,0,0,0,0,0,0,0,
4,917,2432,2644,4758,646,27,37,79,338,68,0,0,0,0,0,0,0,0,0,0,
4,5854,46,515,0,2794,161,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,8,396,307,595,27,3,9,468,429,490,405,80,98,3,68,1123,1516,7,10185,234,
0,2473,9387,91,3,1,100,104,0,4319,627,14,1755,3,1507,51,953,117,12,0,0,
1,1253,573,2,5,171,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1366,6866,108,428,40,46,8357,6,0,0,0,0,0,0,0,0,0,0,0,0,
3,103,67,56,9004,67,31,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,28,5127,63,3883,5807,4589,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,8366,34,4,428,7,714,714,712,1602,1602,96,0,700,24,0,0,0,0,0,0,
2,52,50,102,3164,6,4,2168,102,6,0,0,0,0,0,0,0,0,0,0,0,
2,2,300,58,12,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,755,1423,34,248,9745,0,639,9,0,0,0,0,0,0,0,0,0,0,0,0,
4,1,67,148,2581,3,36,11032,52,1,670,36,491,407,1595,0,0,0,0,0,0,
3,1545,255,67,12897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,5484,258,5,1,26,3,960,1294,377,25,651,30,3656,3222,39,3128,255,31,0,0,
1,7542,206,4034,9,616,1016,3,16,769,1,1426,1102,992,2537,228,0,0,0,0,0,
3,7,5,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4638,5,61,210,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,31,1049,6,1,42,144,39,138,12,21,31,177,1601,0,0,0,0,0,0,0,
2,20,1,0,254,404,247,337,2,8147,31,167,2594,3225,4193,0,0,0,0,0,0,
1,2808,249,4110,105,28,2875,10,104,0,14275,1,2,26,1847,0,45,14,21,26,0,
4,551,10629,3442,3558,34,157,1,1085,165,9,1,3,42,1516,58,4073,2458,0,0,0,
3,10085,1,48,16,5901,4076,2325,69,154,29,164,8238,98,3264,0,0,0,0,0,0,
2,13,53,672,87,9782,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,13094,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,272,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,55,75,971,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1867,9425,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1950,122,28,237,71,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1,16,52,3097,43,25,3188,45,52,146,70,168,425,0,288,71,10,0,0,0,
2,291,5593,0,61,14,247,424,254,5040,2,110,0,0,0,0,0,0,0,0,0,
3,3260,1153,2796,2416,613,9,305,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,22,5,88,19,693,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,509,108,0,1,26,1657,84,317,0,0,0,0,0,0,0,0,0,0,0,
4,73,247,3,0,18,319,331,247,279,1,52,67,5053,9,1471,1232,1694,0,0,0,
3,930,580,58,296,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1377,48,2,455,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,693,89,0,1806,88,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,3724,40,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,652,2,877,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1850,210,2,110,2,0,0,4052,947,3,9512,1850,3,0,0,0,0,0,0,0,
4,13,176,0,0,2,2668,121,6,227,169,0,0,0,0,0,0,0,0,0,0,
0,2689,207,15,9617,17,3830,6,746,3810,1780,344,0,0,0,0,0,0,0,0,0,
2,529,11052,5587,0,88,11052,5587,0,308,0,0,0,0,0,0,0,0,0,0,0,
0,94,2,0,62,215,94,0,3921,45,221,84,108,0,0,0,0,0,0,0,0,
0,94,15,7,64,506,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,615,99,14078,19,22,2884,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,4056,8,197,9,2,58,1674,40,106,9,0,0,0,0,0,0,0,0,0,
1,1,10,911,9394,562,93,29,112,9452,30,1022,3,580,143,33,119,99,0,0,0,
0,2,7,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,11154,7,55,422,71,1234,1530,2070,1154,19,8817,0,0,0,0,0,0,0,0,0,
2,20,277,8623,31,119,7,96,947,154,8623,11,36,10881,14336,0,0,0,0,0,0,
2,6612,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2164,713,8,32,8,32,2164,8,32,54,0,0,0,0,0,0,0,0,0,0,
2,18,1830,39,58,12956,39,39,0,14,1347,1625,96,2886,43,2639,0,158,14,0,0,
3,1665,179,46,629,75,1658,58,42,1233,0,52,9836,3,36,2175,0,0,0,0,0,
2,118,3256,411,22,7,2795,4,1026,6,0,0,0,0,0,0,0,0,0,0,0,
4,7393,1214,23,789,15,48,117,1,7049,120,7,242,106,105,0,0,0,0,0,0,
1,263,29,164,155,0,883,250,4,9452,0,6,0,0,0,0,0,0,0,0,0,
0,3562,5,61,13222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,458,566,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,176,806,0,684,663,5,220,10,5339,176,0,199,42,10,663,5,220,10,0,0,
0,3506,598,12823,108,35,5060,3014,804,626,0,0,0,0,0,0,0,0,0,0,0,
2,86,21,5,2,1708,8952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,13,191,27,0,8415,1170,11,8153,1170,283,414,5,0,0,0,0,0,0,0,0,
1,254,57,2173,100,254,3,117,2138,260,0,22,0,0,0,0,0,0,0,0,0,
4,23,91,0,46,51,66,6,23,91,0,1980,2,5,0,1980,73,2,0,0,0,
1,1753,743,471,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,186,609,2217,13015,22,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,59,0,162,15,47,1528,345,98,5,2,9871,0,0,0,0,0,0,0,0,0,
1,266,11,38,1,266,11,151,46,1,1198,266,7,32,1,3114,0,0,0,0,0,
0,676,676,7,44,128,42,515,493,223,48,0,0,0,0,0,0,0,0,0,0,
3,12072,11714,223,3,178,12072,23,2956,711,3,10976,151,0,12072,12219,87,0,0,0,0,
3,837,64,667,2,3531,2407,4448,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,10799,526,105,114,250,2,140,0,85,334,1,16,45,451,0,0,0,0,0,
3,52,1754,4675,360,5031,11,0,1,8968,2,465,354,203,0,0,0,0,0,0,0,
1,12037,293,1,0,12037,143,293,196,293,0,14,2931,257,3,23,11638,1795,20,0,0,
0,684,3897,207,1,2,25,13247,262,1309,220,56,124,0,0,0,0,0,0,0,0,
0,0,353,15,140,1702,7,6366,264,2555,658,0,0,0,0,0,0,0,0,0,0,
2,13,589,240,4,0,300,6,122,300,173,1291,358,208,344,13249,0,0,0,0,0,
3,6719,7,525,5863,1139,3230,1,0,1769,3,12,21,102,74,799,0,0,0,0,0,
1,696,3091,696,11363,590,0,3091,60,1068,4,299,6,0,0,0,0,0,0,0,0,
2,7,2803,4,104,0,1243,125,230,2803,7,2803,4,104,0,2737,125,17,198,1243,0,
4,13,68,1012,1686,1103,83,8,26,0,24,0,0,0,0,0,0,0,0,0,0,
3,673,4,130,2288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1559,220,1,115,10649,90,3129,776,498,1231,16,137,70,23,5,220,85,0,0,0,
3,0,4959,58,901,0,117,1096,3,98,287,5576,254,0,206,287,712,0,0,0,0,
3,69,644,0,314,11,2437,69,0,547,6,0,0,0,0,0,0,0,0,0,0,
4,8,129,6437,1,87,2036,1,2,25,11392,1350,357,7,0,581,44,266,0,0,0,
2,12908,226,1,16,21,12908,11,0,226,18,345,0,0,0,0,0,0,0,0,0,
0,920,207,613,1374,4467,1308,44,3020,417,915,1282,1329,8410,1469,0,0,0,0,0,0,
